"year_id","mx","ax","qx","n","px","lx","dx","nLx","Tx","ex","age","location_name","sex"
2015,0.0292139911117953,2.6010274887085,0.136503316934918,5,0.863496683065082,59442.6045142687,8114.11268344823,277747.48929023,914230.67967581,15.3800575722815,"60","Haiti","male"
2016,0.0283313634290865,2.60530090332031,0.132656710619764,5,0.867343289380236,60534.2357203123,8030.27259053806,283441.092082909,945936.505466983,15.6264714373782,"60","Haiti","male"
1970,0.0701182218322615,2.55810245795354,0.299338003193088,5,0.700661996806912,30834.0344075592,9229.79828994576,131631.950279993,295566.146270845,9.58571111273017,"65","Haiti","both"
1971,0.0697931581659155,2.56195103560515,0.298220797324834,5,0.701779202675166,31050.8683973003,9260.01473107139,132677.972661132,298396.151560356,9.6099132475889,"65","Haiti","both"
1972,0.0685695349969765,2.56549454928854,0.293802388308323,5,0.706197611691677,31708.5427118819,9316.04557852736,135862.749819408,307822.182200489,9.70786279891513,"65","Haiti","both"
1973,0.0671553238190023,2.56703657838246,0.288620019709444,5,0.711379980290556,32584.4680409394,9404.52980819769,140041.46318384,319938.676309044,9.81874787420407,"65","Haiti","both"
1974,0.066049386062053,2.56846784973128,0.28454815373615,5,0.71545184626385,33446.0180738986,9517.00269275378,144089.192347868,331433.661048762,9.90951031349869,"65","Haiti","both"
1975,0.0644094711008079,2.56884805357496,0.278445754492095,5,0.721554245507905,34096.9129333009,9494.14064756424,147402.866151546,342411.1118111,10.04229070476,"65","Haiti","both"
1976,0.0625932240015451,2.56804338347541,0.27161916309586,5,0.72838083690414,34591.5645675922,9395.7318180258,150107.810676022,352907.870549994,10.2021367047567,"65","Haiti","both"
1977,0.0615482957311437,2.56734963604774,0.267665180023766,5,0.732334819976234,34812.915735423,9318.20535747422,151396.643022874,358309.896848807,10.2924414482243,"65","Haiti","both"
1978,0.0604622049939047,2.56660636239623,0.263537228681518,5,0.736462771318482,35228.4616180403,9284.01114553157,153550.654437222,365845.294501915,10.3849352965946,"65","Haiti","both"
1979,0.0602033493497554,2.56469999916179,0.262526841971489,5,0.737473158028511,36672.2505765815,9627.45013185706,159915.523568726,381441.808128844,10.4013743943064,"65","Haiti","both"
1980,0.0594006128848196,2.56254665609804,0.259439761402754,5,0.740560238597247,37981.3122866024,9853.86259739958,165888.23109463,398840.322725746,10.5009621499159,"65","Haiti","both"
1981,0.0587267947508089,2.56038834803776,0.256836816018173,5,0.743163183981827,38911.5264793533,9993.91256736394,170176.366848734,410547.263192797,10.5507879114081,"65","Haiti","both"
1982,0.0583475280709086,2.557690325086,0.255349621583342,5,0.744650378416658,39487.6272613543,10083.1506784109,172811.959851273,417436.835582576,10.5713324535737,"65","Haiti","both"
1983,0.0593193545581352,2.5552190820024,0.259031318880391,5,0.740968681119609,40062.35196663,10377.4038673666,174941.280879858,419203.231640918,10.4637698752708,"65","Haiti","both"
1984,0.059495299900981,2.55423958906334,0.259688850484562,5,0.740311149515438,40140.0353707301,10423.9196438346,175205.766861975,418847.147946449,10.4346482029229,"65","Haiti","both"
1985,0.0592912871226174,2.5516392208309,0.25887628171674,5,0.74112371828326,40140.6603909596,10391.464907666,175261.246836756,419319.976218029,10.4462650124328,"65","Haiti","both"
1986,0.0593716199639427,2.5500764851031,0.259161520402148,5,0.740838479597852,40117.8517650966,10397.0034587104,175117.395567524,419000.31280674,10.4442360288912,"65","Haiti","both"
1987,0.0589107932668949,2.54681109965365,0.257360417832771,5,0.742639582167229,40072.9381658734,10313.188110156,175064.492230348,420160.0652874,10.4848829289292,"65","Haiti","both"
1988,0.0585876096577417,2.54701353141732,0.25612862227638,5,0.74387137772362,39579.9329917512,10137.5537069687,173032.382891032,416379.372276304,10.519961526036,"65","Haiti","both"
1989,0.0590448955608753,2.54701059032427,0.257874794261195,5,0.742125205738805,39022.2861333484,10062.8640082387,170427.331823526,409465.285151675,10.4931136979631,"65","Haiti","both"
1990,0.0586222117208377,2.54869947340114,0.256283019893015,5,0.743716980106985,38993.0092518256,9993.24616577413,170468.596670534,410621.064112835,10.5306328491077,"65","Haiti","both"
1991,0.057925489470264,2.5499038284706,0.253631323900546,5,0.746368676099454,39252.8066279203,9955.74131185154,171871.509466697,416552.964076714,10.6120555410278,"65","Haiti","both"
1992,0.0564005749391847,2.55018099997106,0.247768415394363,5,0.752231584605637,39977.3679333878,9905.12910449292,175621.066189013,430246.109357067,10.7622420283887,"65","Haiti","both"
1993,0.0556021448952551,2.54687923765693,0.244641872492064,5,0.755358127507936,40031.7581306398,9793.44426822911,176134.289183956,434279.302266128,10.8483694582911,"65","Haiti","both"
1994,0.0541108886466931,2.54452692979454,0.238822602335595,5,0.761177397664405,41444.2600388643,9897.82603435467,182917.454913385,455630.022652906,10.9938028143256,"65","Haiti","both"
1995,0.0515390349000382,2.54592776235169,0.228761324440706,5,0.771238675559294,42436.4098686258,9707.80932605547,188358.383987673,479160.634623757,11.291262293562,"65","Haiti","both"
1996,0.0494625053950803,2.5477379683793,0.220559729320797,5,0.779440270679203,43321.2704073901,9554.92767488703,193175.165684943,500044.90115207,11.5427109235183,"65","Haiti","both"
1997,0.0477984283717787,2.54955413712581,0.213934533158,5,0.786065466842,44176.6376871459,9450.90836008969,197724.249144345,519535.908553705,11.7604221541938,"65","Haiti","both"
1998,0.046725407854632,2.55073081358154,0.209635681642897,5,0.790364318357103,44909.9299445679,9414.72377646428,201490.456878505,534276.060086205,11.8966130819099,"65","Haiti","both"
1999,0.0459726814128772,2.54651467468125,0.206564334299235,5,0.793435665700765,45034.7518150016,9302.57352899707,202350.031433915,540681.751164267,12.005878335587,"65","Haiti","both"
2000,0.0452186636106663,2.54706579899219,0.203519283442944,5,0.796480716557056,45293.213286832,9218.04231296447,203854.815178353,547900.865713919,12.0967541482249,"65","Haiti","both"
2001,0.0448876822176656,2.5483177448213,0.202187598363954,5,0.797812401636046,45482.9754976782,9196.09358232214,204868.978035649,552181.406691292,12.1403976026036,"65","Haiti","both"
2002,0.0438501475403776,2.55020914560857,0.197982704904105,5,0.802017295095895,46164.739551011,9139.82000750268,208433.050289891,567666.065326567,12.2965291442684,"65","Haiti","both"
2003,0.0429549837473482,2.55187857586025,0.194338475848409,5,0.805661524151591,46634.0490896708,9062.7900227265,210983.435031237,579374.540468838,12.4238523520611,"65","Haiti","both"
2004,0.0436175099903403,2.55568667188485,0.19707628881193,5,0.80292371118807,44910.0130542494,8850.6987032268,202916.184467818,553945.809816046,12.3345724515133,"65","Haiti","both"
2005,0.0427281363288234,2.55929939187708,0.19346488846596,5,0.80653511153404,46512.2043200938,8998.47842109291,210598.429845927,578839.889337928,12.444903392546,"65","Haiti","both"
2006,0.0428797644056065,2.56452170397316,0.194125739963272,5,0.805874260036728,46898.2983867735,9104.16687735073,212318.491100673,582133.140241754,12.412670827433,"65","Haiti","both"
2007,0.0428794474152941,2.56804411268147,0.194150992109851,5,0.805849007890149,48004.7238658193,9320.16476450828,217357.389759272,595133.294118882,12.3973902189787,"65","Haiti","both"
2008,0.0435274147256784,2.56803803713291,0.19680399029135,5,0.80319600970865,48572.6953883451,9559.30027163257,219615.62228949,596990.555909135,12.2906614742319,"65","Haiti","both"
2009,0.0441038120432998,2.56948597999994,0.199169137739887,5,0.800830862260113,48891.1624386919,9737.61066601503,220788.412948408,595700.10631353,12.1842082822334,"65","Haiti","both"
2010,0.0776478249015224,2.57025593099017,0.326617961674435,5,0.673382038325565,14342.2668753711,4684.44197262447,60329.3392772503,132379.420809052,9.2300207463283,"65","Haiti","both"
2011,0.0449105228178225,2.56792049322101,0.202440820666504,5,0.797559179333496,48929.2480027021,9905.2771202619,220555.818520355,591037.547956053,12.0794324883843,"65","Haiti","both"
2012,0.0444080940952163,2.56596295246859,0.200381088961977,5,0.799618911038023,50099.040355044,10038.9002622938,226060.146620324,608824.17198906,12.1524118560838,"65","Haiti","both"
2013,0.0430588974351505,2.56646155908031,0.194874471703112,5,0.805125528296888,51965.91344401,10126.8299289711,235185.537303243,639921.382843629,12.3142525635213,"65","Haiti","both"
2014,0.0409517918729308,2.57036875863382,0.186229538732612,5,0.813770461267388,54624.2264048506,10172.6444870011,248405.357171324,689465.33587659,12.6219697971844,"65","Haiti","both"
2015,0.0393177841072978,2.57587980668117,0.179482278878159,5,0.820517721121841,56857.8070568677,10204.9687825813,259550.964386295,730351.585325644,12.8452295846578,"65","Haiti","both"
2016,0.0390644428621558,2.57994806687466,0.178451746578766,5,0.821548253421234,57624.2361534858,10283.1455868568,263235.434411347,744008.758097437,12.9113860375645,"65","Haiti","both"
1970,0.0703109800815582,2.53006887435913,0.299536423218097,5,0.700463576781903,36737.5222947926,11004.2260260773,156507.931098567,348723.837179787,9.49230692210338,"65","Haiti","female"
1971,0.068574458360672,2.5343496799469,0.293283697872042,5,0.706716302127958,38069.477896471,11165.157253535,162818.015926733,366420.282987428,9.62504093131769,"65","Haiti","female"
1972,0.0655163004994392,2.53815817832947,0.282083963261322,5,0.717916036738679,38742.550189511,10928.6521043079,166808.138142682,383237.846394183,9.89191069043097,"65","Haiti","female"
1973,0.0628350302577019,2.53909039497375,0.272099971015323,5,0.727900028984677,39662.6582737224,10792.2081666705,171754.64263181,401601.664496139,10.1254349046547,"65","Haiti","female"
1974,0.0611864887177944,2.53955149650574,0.265901918902418,5,0.734098081097582,40581.8088690305,10790.7808508064,176358.883749252,416933.463432231,10.2739004261195,"65","Haiti","female"
1975,0.0586783513426781,2.53810167312622,0.25635821444743,5,0.74364178555257,41934.8205696165,10750.3357244002,183207.86931485,440074.899880592,10.4942597560426,"65","Haiti","female"
1976,0.0564237982034683,2.53553009033203,0.247678164994773,5,0.752321835005227,43240.0784767226,10709.6232913446,189806.848038215,463346.842137425,10.7156799538849,"65","Haiti","female"
1977,0.055131945759058,2.53376007080078,0.24266491814825,5,0.75733508185175,43660.6583476499,10594.9100842312,192173.701442243,473396.454855469,10.8426320804883,"65","Haiti","female"
1978,0.0539367683231831,2.53195452690125,0.238001467768277,5,0.761998532231723,44619.978080664,10619.6202749864,196890.184657612,488844.065128779,10.9557217676137,"65","Haiti","female"
1979,0.0546756610274315,2.5293595790863,0.2408441398709,5,0.7591558601291,46004.0340018104,11079.8019997577,202645.96333273,500256.923074314,10.8741968814002,"65","Haiti","female"
1980,0.0554234185609745,2.5282130241394,0.243727651431265,5,0.756272348568735,46319.6866437189,11289.3884407057,203693.469905427,500899.895776418,10.8139741883237,"65","Haiti","female"
1981,0.0565621307847797,2.52792358398438,0.248117411223697,5,0.751882588776303,46609.3674652981,11564.5955942638,204458.273297153,497810.23891807,10.6804761787146,"65","Haiti","female"
1982,0.0564326472865215,2.5277783870697,0.247617171779364,5,0.752382828220636,47454.6649887589,11750.5899322537,208223.262548596,507491.800628186,10.6942447227981,"65","Haiti","female"
1983,0.0566633023894792,2.52811503410339,0.248509050685873,5,0.751490949314127,48270.5538492505,11995.6695131586,211700.854120812,514703.522993266,10.6628882817606,"65","Haiti","female"
1984,0.0567674735369716,2.52878165245056,0.248917956436564,5,0.751082043563436,47887.5469955321,11920.0703368878,209980.638457063,510058.969370639,10.6511818076259,"65","Haiti","female"
1985,0.0564862437860641,2.53020477294922,0.247853335150032,5,0.752146664849968,46571.378944162,11542.8715938465,204348.365551868,497149.173486648,10.6749936282264,"65","Haiti","female"
1986,0.0564588421144039,2.53071069717407,0.247754025391919,5,0.752245974608081,45370.3996716592,11240.6991522938,199095.460185253,484559.182476149,10.6800730428397,"65","Haiti","female"
1987,0.0552337802067628,2.5333514213562,0.243054579864235,5,0.756945420135765,45681.4111811041,11103.0762022287,201019.66877272,493681.052493871,10.807044697824,"65","Haiti","female"
1988,0.0541284078033839,2.53698372840881,0.238804787878083,5,0.761195212121917,46691.4954209202,11150.1526597034,205994.469673026,510026.712628476,10.9233321406955,"65","Haiti","female"
1989,0.0535675649648534,2.53954267501831,0.236647514907822,5,0.763352485092178,46827.695008666,11081.6576526622,206872.529298898,514384.949028087,10.9846309738904,"65","Haiti","female"
1990,0.0514057691743637,2.54472756385803,0.228223569659954,5,0.771776430340046,47843.3000711241,10918.9687265443,212407.45741024,535865.276293169,11.2004246257375,"65","Haiti","female"
1991,0.0490707756035988,2.54953789710999,0.219017841954255,5,0.780982158045745,48787.8333171579,10685.4059667478,217754.984210279,559547.583365617,11.4689984227857,"65","Haiti","female"
1992,0.0466387907105211,2.55341506004333,0.209310427522538,5,0.790689572477463,50012.7866099912,10468.1977469307,224452.598093827,587661.878691511,11.7502326609834,"65","Haiti","female"
1993,0.045433829956279,2.55405712127686,0.204449025454208,5,0.795550974545792,49193.1017804095,10057.4817180744,221365.483115835,585434.914743026,11.9007522102655,"65","Haiti","female"
1994,0.0440663339579887,2.55678558349609,0.198915707984265,5,0.801084292015735,48338.5419399501,9615.29529291223,218200.481621165,583893.149102944,12.0792462012673,"65","Haiti","female"
1995,0.0407263934208179,2.56278967857361,0.185244793695058,5,0.814755206304942,48942.1355254693,9066.27579841111,222614.256674561,615118.277446863,12.5682762070478,"65","Haiti","female"
1996,0.0381211132086075,2.56786179542542,0.174432879327629,5,0.825567120672371,49435.963092736,8623.25738460036,226206.861730714,641269.391423715,12.9717183868911,"65","Haiti","female"
1997,0.0362259873326157,2.57828950881958,0.166521220860761,5,0.833478779139239,50244.1450168896,8366.71636931758,230958.960276141,668389.261120383,13.3028288349957,"65","Haiti","female"
1998,0.0350443831712222,2.58028101921082,0.161524990890213,5,0.838475009109787,51332.4211851371,8291.46886430185,236599.081336112,694307.092156848,13.5257031740766,"65","Haiti","female"
1999,0.0348254611185374,2.57190251350403,0.160551161270767,5,0.839448838729233,52205.3511464729,8381.62975111437,240675.341600944,709618.576096686,13.5928321620844,"65","Haiti","female"
2000,0.0343960614360862,2.57231640815735,0.158726229859506,5,0.841273770140494,53182.6233232776,8441.4772941421,245419.880698487,727604.253430694,13.6812403744707,"65","Haiti","female"
2001,0.0346937338832496,2.57233452796936,0.159993271359448,5,0.840006728640552,53351.8917774343,8535.94369868693,246037.043098672,726519.023485839,13.6174931999905,"65","Haiti","female"
2002,0.0331108323108965,2.57413220405579,0.153245129374474,5,0.846754870625526,53956.0365868354,8268.49980728341,249721.895530917,751239.313429153,13.9231745130154,"65","Haiti","female"
2003,0.0316097357663205,2.57404685020447,0.146792111041223,5,0.853207888958777,54673.3449457491,8025.61572227151,253896.956988252,777408.109552482,14.219142990499,"65","Haiti","female"
2004,0.0321989998371596,2.57381391525269,0.149329281431544,5,0.850670718568456,53714.3364683455,8021.12326739023,249110.944686342,759603.320824911,14.1415378233808,"65","Haiti","female"
2005,0.0314944193619825,2.57249855995178,0.146287978780862,5,0.853712021219138,55534.3574765883,8124.00890814397,257950.744059457,789401.917832545,14.2146583430867,"65","Haiti","female"
2006,0.0321194575869254,2.57055687904358,0.148972599188364,5,0.851027400811636,55861.3112357457,8321.8047288592,259089.204926259,785828.943253544,14.0674990591823,"65","Haiti","female"
2007,0.0323181520557054,2.56869459152222,0.149818710474259,5,0.850181289525741,56526.5575938494,8468.73596625946,262042.70441151,791292.882399506,13.9986037728504,"65","Haiti","female"
2008,0.0330981298746613,2.56748199462891,0.153159502611244,5,0.846840497388756,57326.441985135,8780.08934091563,265274.484515131,791265.120948105,13.8027948979161,"65","Haiti","female"
2009,0.0342077760293592,2.56819820404053,0.157903440656562,5,0.842096559343438,58213.2350848054,9192.07011164005,268712.882817955,788158.927395787,13.5391707100214,"65","Haiti","female"
2010,0.0672654657671818,2.56873059272766,0.289055119071363,5,0.710944880928637,19815.8872514767,5727.88364898029,85153.407973202,199841.958340873,10.0849361830105,"65","Haiti","female"
2011,0.0363751242540928,2.56855416297913,0.167096880625189,5,0.832903119374812,57950.4414043514,9683.33798951988,266207.695178673,764311.384587319,13.1890519910678,"65","Haiti","female"
2012,0.0369380130959354,2.56825995445251,0.169467845753891,5,0.830532154246109,58441.920361362,9904.02634536049,268125.58433064,765367.83652283,13.0962129887306,"65","Haiti","female"
2013,0.0378382402709882,2.56899881362915,0.173254426384024,5,0.826745573615976,59175.1293583511,10252.3530931815,270952.164259138,768812.764855759,12.9921602739557,"65","Haiti","female"
2014,0.0370271234226748,2.56955742835999,0.169850390329109,5,0.830149609670891,60283.8520081916,10239.2357941336,276533.385465836,794439.543869031,13.1783142152409,"65","Haiti","female"
2015,0.0366928236238768,2.57081127166748,0.168449569010316,5,0.831550430989684,60665.2926108672,10219.0423941853,278502.480456029,802171.682435398,13.2229096393034,"65","Haiti","female"
2016,0.0372441436960113,2.57301092147827,0.170783412812534,5,0.829216587187465,60400.8644018715,10315.4657593787,276968.79927148,794778.880498862,13.1584024230328,"65","Haiti","female"
1970,0.0699047818779945,2.58932423591614,0.299117326511989,5,0.700882673488011,31536.8931912455,9433.23117785948,134944.004178761,305852.851873008,9.69825562772656,"65","Haiti","male"
1971,0.0711471736431122,2.59150815010071,0.303695415166687,5,0.696304584833313,30877.1429435287,9377.2467453961,131800.692356862,296287.876211547,9.59570245062598,"65","Haiti","male"
1972,0.0719765797257423,2.59326076507568,0.306745692492493,5,0.693254307507507,30081.0532359089,9227.23350575241,128197.721271442,285984.825968837,9.50714137985856,"65","Haiti","male"
1973,0.0719955489039421,2.59436225891113,0.306835334447107,5,0.693164665552893,29325.6905261028,8998.15806046913,124982.143999967,278300.074261912,9.48997514701986,"65","Haiti","male"
1974,0.0715087726712227,2.5962450504303,0.305100304375461,5,0.694899695624539,29848.852333059,9106.89393207449,127353.520300865,284224.128175045,9.52211244183259,"65","Haiti","male"
1975,0.0708400085568428,2.59742403030396,0.302683725968416,5,0.697316274031584,30654.6266338964,9278.65660771841,130980.455772717,293305.951950405,9.56808104216414,"65","Haiti","male"
1976,0.0695085003972054,2.59762692451477,0.297812223627542,5,0.702187776372458,31083.4358432268,9257.02714645543,133178.346440454,300518.996008408,9.66813956874371,"65","Haiti","male"
1977,0.0687183886766434,2.59746384620667,0.294903794806346,5,0.705096205193654,31053.4196584235,9157.77129898307,133265.22165814,301946.688780992,9.72346015679749,"65","Haiti","male"
1978,0.0677267611026764,2.59732842445374,0.291241486857605,5,0.708758513142395,31789.8204974067,9258.51458860108,136703.932653221,311413.781442649,9.7960220149105,"65","Haiti","male"
1979,0.0663428455591202,2.59704899787903,0.286103936688591,5,0.713896063311409,32515.6593853656,9302.85815417844,140223.984602656,322057.564922065,9.90469118602632,"65","Haiti","male"
1980,0.0638189025510325,2.59566926956177,0.2766455377103,5,0.7233544622897,33602.4585171346,9295.97020486074,145661.705752888,341481.308486977,10.162390597487,"65","Haiti","male"
1981,0.0611391523894695,2.59385943412781,0.26649224856188,5,0.73350775143812,35704.6104306086,9515.00191767886,155628.620054564,371587.310067695,10.4072640924026,"65","Haiti","male"
1982,0.0604929081305403,2.58895349502563,0.263964934335379,5,0.736035065664621,37507.61191717,9900.69431679266,163667.025156528,391378.791240773,10.4346496947093,"65","Haiti","male"
1983,0.0623121524451357,2.58299088478088,0.270778997272739,5,0.729221002727261,37985.6686810635,10285.7212761928,165067.661324156,389100.620900846,10.2433532016463,"65","Haiti","male"
1984,0.0625817504313225,2.58036828041077,0.271757873641424,5,0.728242126358576,38005.3835984102,10328.2622336306,165036.327083323,387463.188754446,10.1949553476064,"65","Haiti","male"
1985,0.0624708055344946,2.57360768318176,0.271239848738957,5,0.728760151261043,37008.0482520137,10038.0574100002,160683.975884664,377226.768309268,10.1931008558048,"65","Haiti","male"
1986,0.0626772954288803,2.56989145278931,0.271963066811632,5,0.728036933188368,35518.92308327,9659.83525157258,154120.167206856,361693.36523987,10.1831174439586,"65","Haiti","male"
1987,0.0630813754430912,2.56017827987671,0.273338139465898,5,0.726661860534102,34961.0964128084,9556.20104716494,151490.055187304,354241.783418675,10.1324563519379,"65","Haiti","male"
1988,0.0636382588352814,2.55667591094971,0.275373737221141,5,0.724626262778859,34854.184151667,9597.92694763839,150820.074642225,351469.71836296,10.0840035972023,"65","Haiti","male"
1989,0.065244485086018,2.553950548172,0.281325362788914,5,0.718674637211086,33851.1058422705,9523.17463188265,145961.373123373,337440.114541563,9.9683631050007,"65","Haiti","male"
1990,0.066799630591591,2.55216312408447,0.287059701036753,5,0.712940298963247,32976.6498780067,9466.26725517428,141711.371325546,324286.230291475,9.83381366788726,"65","Haiti","male"
1991,0.0679907359657419,2.55020403862,0.29141465519619,5,0.70858534480381,32862.6394140616,9576.65473368548,140852.346980195,320213.862061677,9.7440092387911,"65","Haiti","male"
1992,0.0675469022006787,2.54763054847717,0.289739220810079,5,0.710260779189921,33149.5169944345,9604.71522419793,142193.274765773,324124.845166143,9.7776641880049,"65","Haiti","male"
1993,0.0672689196481522,2.54128551483154,0.288609938144005,5,0.711390061855995,32588.2843745923,9405.30273757032,139816.467794703,319538.67758919,9.80532371438126,"65","Haiti","male"
1994,0.0656894252274717,2.53504681587219,0.28267586606481,5,0.71732413393519,33778.8602960366,9548.46858886437,145357.773428517,335032.900495092,9.91841931784781,"65","Haiti","male"
1995,0.0640531355982661,2.53351783752441,0.276571306657985,5,0.723428693342015,34306.0103636865,9488.05811250715,148127.925727402,344898.878687281,10.0535992099029,"65","Haiti","male"
1996,0.0626508610844924,2.53349375724792,0.27132655478827,5,0.72867344521173,34828.2256252509,9449.82246828788,150833.082015324,354498.498573826,10.1784828887984,"65","Haiti","male"
1997,0.0613160288176448,2.52969622612,0.266251272251801,5,0.733748727748199,35243.092309433,9383.5181654742,153035.321210723,363100.369335558,10.3027386515221,"65","Haiti","male"
1998,0.0604257776175066,2.53063607215881,0.262900633876007,5,0.737099366123993,35382.8774574165,9302.18091191188,153943.917292954,366838.203415741,10.3676758301309,"65","Haiti","male"
1999,0.0590928037547369,2.52890467643738,0.25781661763013,5,0.74218338236987,35824.5665834766,9236.16858461731,156299.379920299,376102.307720181,10.4984468365809,"65","Haiti","male"
2000,0.0579957236569919,2.52938437461853,0.253636304599387,5,0.746363695400613,36233.8286394112,9190.2143975877,158463.65590577,383535.635836323,10.585015446564,"65","Haiti","male"
2001,0.0569582848937065,2.53099584579468,0.249679005498257,5,0.750320994501743,36690.4013364222,9160.82291700978,160833.896844074,392719.452556442,10.7036019844949,"65","Haiti","male"
2002,0.0566136111279444,2.53358149528503,0.248385305518908,5,0.751614694481092,37008.2103062117,9192.29562361641,162369.003504161,397410.716037737,10.7384472999234,"65","Haiti","male"
2003,0.0564787291955862,2.53709101676941,0.247909013889745,5,0.752090986110255,37645.1696262554,9332.57687975715,165240.560697433,404124.822453357,10.7351043033022,"65","Haiti","male"
2004,0.0572432939744697,2.54366374015808,0.250933076473481,5,0.749066923526519,36887.077448006,9256.18782614371,161699.077454766,392457.975999949,10.6394434894751,"65","Haiti","male"
2005,0.0560816093495467,2.55048990249634,0.246540209598758,5,0.753459790401242,38819.1754542596,9570.48765294411,170652.871127377,417978.713228842,10.7673258985458,"65","Haiti","male"
2006,0.0556040975621153,2.56039929389954,0.244811383973045,5,0.755188616026955,39529.2999054737,9677.22261734459,174037.940397003,427649.04752283,10.8185333042949,"65","Haiti","male"
2007,0.0552661681019094,2.56759810447693,0.243585725426547,5,0.756414274573453,40113.2905192846,9771.02497038578,176799.392937253,434959.051789718,10.8432653157838,"65","Haiti","male"
2008,0.0556595311741423,2.56842231750488,0.245122641434646,5,0.754877358565354,40421.0693541832,9908.11928971041,178012.985030557,436712.082475691,10.8040704873261,"65","Haiti","male"
2009,0.0555663692753125,2.57040429115295,0.244784945525361,5,0.755215054474639,41239.3566175573,10094.7736631297,181670.564314064,446211.68885657,10.8200448662334,"65","Haiti","male"
2010,0.0898370689660943,2.57138967514038,0.368735020735406,5,0.631264979264594,10363.6941785425,3821.45698782028,42537.6409960854,86511.6237247037,8.34756624754726,"65","Haiti","male"
2011,0.0548649672667718,2.56743097305298,0.242023674252285,5,0.757976325747715,42025.1592607662,10171.0834553281,185383.933719907,458891.319490147,10.9194427234106,"65","Haiti","male"
2012,0.0532101331478119,2.56408429145813,0.235523228463617,5,0.764476771536383,43808.5584339872,10317.9331167097,193909.176811259,487901.019906095,11.1371165212224,"65","Haiti","male"
2013,0.0492799680836107,2.56414008140564,0.219992177619747,5,0.780007822380253,46467.580276389,10222.5041737232,207437.313197509,536834.269028582,11.5528776371718,"65","Haiti","male"
2014,0.0456601349929285,2.57115817070007,0.205509423837004,5,0.794490576162996,49135.1737776957,10097.7412531853,221150.052551294,588782.779628186,11.9829184341962,"65","Haiti","male"
2015,0.0424656215237256,2.58113169670105,0.192549649138762,5,0.807450350861239,51328.4918308205,9883.28309284627,232736.098948286,636483.190385581,12.4001927133071,"65","Haiti","male"
2016,0.0412348625367242,2.58741879463196,0.187519420492482,5,0.812480579507518,52503.9631297743,9845.51273965393,238766.716655971,662495.413384074,12.618007744417,"65","Haiti","male"
1970,0.100842754698077,2.49918800094976,0.402665943970506,5,0.597334056029494,21604.2361176135,8699.29013006052,86265.8914475926,163934.195990852,7.58805796689104,"70","Haiti","both"
1971,0.100348516862467,2.50492408474265,0.401272989727821,5,0.598727010272179,21790.8536662289,8744.08099936913,87137.1224285592,165718.178899224,7.60494202923546,"70","Haiti","both"
1972,0.0988630297912477,2.51039686589631,0.3966803338845,5,0.6033196661155,22392.4971333545,8882.66323936677,89848.1794268574,171959.432381081,7.67933256201878,"70","Haiti","both"
1973,0.0971406613047626,2.51278978589774,0.391188538969914,5,0.608811461030086,23179.9382327417,9067.72617067909,93346.3500133133,179897.213125204,7.76090131556514,"70","Haiti","both"
1974,0.0956493764894174,2.51425512643021,0.386380964663143,5,0.613619035336857,23929.0153811449,9245.71604640593,96662.5856408889,187344.468700894,7.82917582344462,"70","Haiti","both"
1975,0.0938105640617814,2.51463871447743,0.380368669176293,5,0.619631330823706,24602.7722857367,9358.12375237306,99755.5429494062,195008.245659554,7.92627121020051,"70","Haiti","both"
1976,0.0916599684036018,2.51282437243092,0.373216108820684,5,0.626783891179316,25195.8327495664,9403.49065728992,102591.030970947,202800.059873972,8.04895245534055,"70","Haiti","both"
1977,0.0903301678376184,2.5114172950093,0.36875654578566,5,0.63124345421434,25494.7103779488,9401.34133477822,104077.536440301,206913.253825933,8.11592878516866,"70","Haiti","both"
1978,0.0890339816106234,2.5099158107568,0.364384987502772,5,0.635615012497228,25944.4504725087,9453.76826119138,106181.573486582,212294.640064692,8.18266088501833,"70","Haiti","both"
1979,0.0886117785800192,2.50798026454594,0.362918413705009,5,0.637081586294991,27044.8004447244,9815.0560763679,110764.688776725,221526.284560118,8.19108593583026,"70","Haiti","both"
1980,0.0868733932843941,2.5059038503806,0.357012792089262,5,0.642987207910738,28127.4496892028,10041.8593478925,115591.885711416,232952.091631116,8.28201967135824,"70","Haiti","both"
1981,0.0861164769813956,2.50353688822368,0.354392700327996,5,0.645607299672004,28917.6139119894,10248.1912813123,119003.838063723,240370.896344064,8.31226591086081,"70","Haiti","both"
1982,0.0858188364452148,2.50171397391759,0.353338424138271,5,0.646661575861729,29404.4765829435,10389.7314184279,121065.862097309,244624.875731303,8.31930726742476,"70","Haiti","both"
1983,0.0872897166962504,2.49899743912804,0.358240461671471,5,0.641759538328529,29684.9480992634,10634.3495117738,121828.205134163,244261.95076106,8.22847828280763,"70","Haiti","both"
1984,0.0878062546355328,2.49804494878225,0.35995395897356,5,0.64004604102644,29716.1157268955,10696.4335012125,121818.582806104,243641.381084474,8.19896460639902,"70","Haiti","both"
1985,0.0877735939821958,2.49554745030795,0.359779510519289,5,0.640220489480711,29749.1954832935,10703.150989322,121940.443631521,244058.729381273,8.20387662309492,"70","Haiti","both"
1986,0.0875177313125269,2.49391996020917,0.358877362420613,5,0.641122637579387,29720.8483063861,10666.139649099,121874.041855702,243882.917239216,8.20578587545944,"70","Haiti","both"
