Sweden, Female population exposure by birth cohort and age (horizontal parallelograms, age in completed years (ACY))
Last modified: 21/03/2016
Cohort  Age       Exposure
1874     46       31432.00
1874     47       31218.33
1874     48       30983.83
1874     49       30718.67
1874     50       30486.67
1874     51       30211.67
1874     52       29976.50
1874     53       29692.00
1874     54       29389.83
1874     55       29100.50
1875     12              .
1875     13              .
1875     14              .
1875     15              .
1875     16       44828.88
1875     17       43712.65
1875     18       42597.94
1875     19       42039.54
1875     20       41224.29
1875     21       40506.39
1875     22       39950.18
1875     23       39559.55
1875     24       39100.39
1875     25       38549.89
1875     26       38085.50
1875     27       37504.67
1875     28       36989.17
1875     29       36674.17
1875     30       36321.67
1875     31       36003.33
1875     32       35717.00
1875     33       35491.00
1875     34       35216.67
1875     35       35090.83
1875     36       34835.67
1875     37       34616.33
1875     38       34379.33
1875     39       34152.00
1875     40       33904.00
1875     41       33729.33
1875     42       33503.83
1875     43       33187.83
1875     44       32962.83
1875     45       32703.00
1875     46       32471.83
1875     47       32234.83
1875     48       31999.33
1875     49       31783.67
1875     50       31494.50
1875     51       31232.50
1875     52       30928.33
1875     53       30607.17
1875     54       30313.00
1875     55       29945.00
1876     12              .
1876     13              .
1876     14              .
1876     15       45687.92
1876     16       44847.97
1876     17       43779.26
1876     18       43222.41
1876     19       42398.71
1876     20       41597.81
1876     21       40948.01
1876     22       40452.67
1876     23       39911.73
1876     24       39274.47
1876     25       38737.67
1876     26       38022.33
1876     27       37455.67
1876     28       37098.67
1876     29       36706.33
1876     30       36397.17
1876     31       36088.17
1876     32       35920.83
1876     33       35654.83
1876     34       35677.83
1876     35       35394.50
1876     36       35154.67
1876     37       34890.33
1876     38       34653.83
1876     39       34421.83
1876     40       34244.17
1876     41       34029.67
1876     42       33716.17
1876     43       33498.33
1876     44       33219.00
1876     45       32999.17
1876     46       32768.67
1876     47       32532.33
1876     48       32322.83
1876     49       32042.67
1876     50       31793.50
1876     51       31518.33
1876     52       31242.83
1876     53       30970.83
1876     54       30598.33
1876     55       30289.00
1877     12              .
1877     13              .
1877     14       48128.25
1877     15       47492.63
1877     16       46649.91
1877     17       46095.22
1877     18       45247.32
1877     19       44338.87
1877     20       43628.69
1877     21       43067.33
1877     22       42422.82
1877     23       41809.38
1877     24       41279.00
1877     25       40459.00
1877     26       39786.33
1877     27       39407.83
1877     28       38979.17
1877     29       38625.17
1877     30       38291.00
1877     31       38010.83
1877     32       37755.50
1877     33       37535.17
1877     34       37252.50
1877     35       37021.00
1877     36       36754.83
1877     37       36484.83
1877     38       36229.50
1877     39       36063.33
1877     40       35860.83
1877     41       35504.67
1877     42       35233.50
1877     43       35078.83
1877     44       34864.00
1877     45       34640.17
1877     46       34406.33
1877     47       34207.67
1877     48       33951.83
1877     49       33711.00
1877     50       33417.67
1877     51       33150.67
1877     52       32848.00
1877     53       32490.83
1877     54       32207.67
1877     55       31917.17
1878     12              .
1878     13       47013.63
1878     14       46603.97
1878     15       46041.77
1878     16       45588.87
1878     17       44851.68
1878     18       44068.20
1878     19       43372.18
1878     20       42786.01
1878     21       42092.40
1878     22       41394.89
1878     23       40760.50
1878     24       39999.33
1878     25       39293.33
1878     26       38874.00
1878     27       38477.67
1878     28       38150.17
1878     29       37805.67
1878     30       37597.17
1878     31       37299.17
1878     32       37265.50
1878     33       37000.83
1878     34       36765.67
1878     35       36502.50
1878     36       36287.83
1878     37       36046.17
1878     38       35874.67
1878     39       35653.67
1878     40       35312.83
1878     41       35060.00
1878     42       34845.83
1878     43       34628.00
1878     44       34393.67
1878     45       34163.17
1878     46       33952.83
1878     47       33694.50
1878     48       33446.33
1878     49       33208.67
1878     50       32990.83
1878     51       32688.00
1878     52       32350.50
1878     53       32063.00
1878     54       31815.67
1878     55       31476.83
1879     12       49646.25
1879     13       49266.20
1879     14       48866.88
1879     15       48518.72
1879     16       47860.66
1879     17       47094.84
1879     18       46404.30
1879     19       45757.78
1879     20       44995.53
1879     21       44079.60
1879     22       43298.67
1879     23       42309.33
1879     24       41467.17
1879     25       40974.33
1879     26       40461.50
1879     27       40076.33
1879     28       39703.00
1879     29       39443.00
1879     30       39121.33
1879     31       39204.67
1879     32       38903.50
1879     33       38685.50
1879     34       38383.67
1879     35       38125.67
1879     36       37868.17
1879     37       37675.83
1879     38       37443.00
1879     39       37073.00
1879     40       36825.50
1879     41       36704.17
1879     42       36464.33
1879     43       36249.67
1879     44       35993.67
1879     45       35771.17
1879     46       35499.00
1879     47       35280.00
1879     48       35032.00
1879     49       34785.83
1879     50       34551.17
1879     51       34210.17
1879     52       33951.00
1879     53       33720.00
1879     54       33327.33
1879     55       33026.83
1880     12       48097.50
1880     13       47763.28
1880     14       47548.42
1880     15       47105.68
1880     16       46533.67
1880     17       45885.97
1880     18       45266.53
1880     19       44510.97
1880     20       43492.64
1880     21       42688.83
1880     22       41689.00
1880     23       40868.83
1880     24       40314.00
1880     25       39728.00
1880     26       39333.33
1880     27       38960.00
1880     28       38733.83
1880     29       38428.00
1880     30       38493.33
1880     31       38157.67
1880     32       37930.50
1880     33       37642.67
1880     34       37402.50
1880     35       37172.83
1880     36       36985.00
1880     37       36761.33
1880     38       36389.83
1880     39       36128.50
1880     40       35784.17
1880     41       35560.33
1880     42       35350.83
1880     43       35107.17
1880     44       34911.50
1880     45       34674.17
1880     46       34472.17
1880     47       34219.83
1880     48       34012.67
1880     49       33776.00
1880     50       33493.00
1880     51       33233.67
1880     52       33013.33
1880     53       32705.83
1880     54       32460.67
1880     55       32148.17
1881     12       47757.46
1881     13       47572.77
1881     14       47295.23
1881     15       46930.51
1881     16       46385.76
1881     17       45858.99
1881     18       45139.08
1881     19       44131.65
1881     20       43268.00
1881     21       42138.83
1881     22       41251.33
1881     23       40668.83
1881     24       40076.67
1881     25       39652.17
1881     26       39211.00
1881     27       38938.17
1881     28       38602.00
1881     29       38703.83
1881     30       38392.50
1881     31       38147.33
1881     32       37842.33
1881     33       37589.83
1881     34       37356.00
1881     35       37183.50
1881     36       36953.00
1881     37       36569.17
1881     38       36330.33
1881     39       36109.83
1881     40       35908.00
1881     41       35677.83
1881     42       35435.00
1881     43       35228.50
1881     44       34984.83
1881     45       34774.50
1881     46       34555.67
1881     47       34320.00
1881     48       34094.00
1881     49       33797.83
1881     50       33558.67
1881     51       33353.00
1881     52       33102.33
1881     53       32854.83
1881     54       32623.00
1881     55       32276.17
1882     12       48842.02
1882     13       48613.65
1882     14       48343.36
1882     15       47964.16
1882     16       47455.48
1882     17       46764.90
1882     18       45789.68
1882     19       44875.17
1882     20       43781.17
1882     21       42734.50
1882     22       42074.50
1882     23       41365.33
1882     24       40882.33
1882     25       40439.67
1882     26       40139.33
1882     27       39769.83
1882     28       39659.50
1882     29       39365.17
1882     30       39046.17
1882     31       38730.33
1882     32       38451.67
1882     33       38177.33
1882     34       38007.83
1882     35       37818.83
1882     36       37395.67
1882     37       37135.50
1882     38       37006.50
1882     39       36782.67
1882     40       36584.33
1882     41       36370.33
1882     42       36184.50
1882     43       35943.00
1882     44       35743.33
1882     45       35495.67
1882     46       35283.50
1882     47       35060.17
1882     48       34767.00
1882     49       34535.33
1882     50       34340.50
1882     51       34066.50
1882     52       33825.83
1882     53       33508.83
1882     54       33227.33
1882     55       32928.33
1883     12       49200.10
1883     13       49001.74
1883     14       48750.96
1883     15       48421.15
1883     16       47856.40
1883     17       47038.49
1883     18       46095.83
1883     19       44914.83
1883     20       43894.83
1883     21       43182.83
1883     22       42463.00
1883     23       41905.67
1883     24       41398.67
1883     25       41069.33
1883     26       40700.67
1883     27       40633.50
1883     28       40265.67
1883     29       40004.67
1883     30       39691.50
1883     31       39398.67
1883     32       39167.00
1883     33       38997.17
1883     34       38795.17
1883     35       38341.00
1883     36       38076.00
1883     37       37933.83
1883     38       37729.83
1883     39       37525.00
1883     40       37295.83
1883     41       37078.67
1883     42       36791.17
1883     43       36613.50
1883     44       36386.00
1883     45       36151.00
1883     46       35929.83
1883     47       35662.50
1883     48       35435.17
1883     49       35258.50
1883     50       34985.17
1883     51       34790.00
1883     52       34512.83
1883     53       34234.00
1883     54       33921.50
1883     55       33606.33
1884     12       51535.75
1884     13       51318.83
1884     14       51062.93
1884     15       50609.51
1884     16       50001.19
1884     17       49135.67
1884     18       47908.17
1884     19       46720.50
1884     20       45955.67
1884     21       45142.17
1884     22       44412.50
1884     23       43786.33
1884     24       43378.33
1884     25       42971.00
1884     26       42856.50
1884     27       42460.00
1884     28       42149.17
1884     29       41791.67
1884     30       41500.00
1884     31       41199.50
1884     32       41009.67
1884     33       40791.83
1884     34       40350.33
1884     35       40051.83
1884     36       39964.67
1884     37       39732.17
1884     38       39532.33
1884     39       39308.33
1884     40       39058.50
1884     41       38793.33
1884     42       38578.17
1884     43       38379.67
1884     44       38149.00
1884     45       37942.67
1884     46       37648.50
1884     47       37453.33
1884     48       37269.00
1884     49       36980.67
1884     50       36751.00
1884     51       36395.33
1884     52       36103.17
1884     53       35803.50
1884     54       35495.17
1884     55       35180.00
1885     12       51415.22
1885     13       51216.57
1885     14       50920.70
1885     15       50551.33
1885     16       49881.50
1885     17       48793.83
1885     18       47661.67
1885     19       46788.33
1885     20       45832.67
1885     21       45085.67
1885     22       44400.83
1885     23       43983.83
1885     24       43517.83
1885     25       43376.33
1885     26       42872.00
1885     27       42529.33
1885     28       42175.83
1885     29       41877.33
1885     30       41604.67
1885     31       41384.83
1885     32       41152.67
1885     33       40624.17
1885     34       40330.00
1885     35       40318.50
1885     36       40067.00
1885     37       39831.33
1885     38       39599.33
1885     39       39409.33
1885     40       39143.33
1885     41       38925.67
1885     42       38710.00
1885     43       38515.33
1885     44       38327.17
1885     45       38075.00
1885     46       37845.00
1885     47       37671.83
1885     48       37417.33
1885     49       37192.67
1885     50       36925.67
1885     51       36656.50
1885     52       36391.17
1885     53       36092.33
1885     54       35809.67
1885     55       35534.33
1886     12       52550.30
1886     13       52293.49
1886     14       52156.06
1886     15       51649.00
1886     16       50682.83
1886     17       49649.33
1886     18       48712.67
1886     19       47748.67
1886     20       46910.67
1886     21       46136.17
1886     22       45648.00
1886     23       45155.00
1886     24       44715.67
1886     25       44272.17
1886     26       43925.00
1886     27       43512.67
1886     28       43180.33
1886     29       42918.17
1886     30       42673.50
1886     31       42408.17
1886     32       41858.50
1886     33       41555.17
1886     34       41536.17
1886     35       41334.67
1886     36       41095.00
1886     37       40826.67
1886     38       40599.83
1886     39       40327.00
1886     40       40102.17
1886     41       39888.00
1886     42       39666.50
1886     43       39466.17
1886     44       39188.17
1886     45       39002.83
1886     46       38859.33
1886     47       38643.67
1886     48       38437.50
1886     49       38191.17
1886     50       37927.33
1886     51       37630.67
1886     52       37363.83
1886     53       37103.67
1886     54       36806.17
1886     55       36516.83
1887     12       53398.01
1887     13       53177.38
1887     14       52882.67
1887     15       52271.50
1887     16       51424.00
1887     17       50586.00
1887     18       49550.17
1887     19       48605.33
1887     20       47746.50
1887     21       47260.00
1887     22       46623.33
1887     23       46304.83
1887     24       45800.67
1887     25       45345.00
1887     26       44879.83
1887     27       44563.50
1887     28       44199.83
1887     29       43935.33
1887     30       43679.83
1887     31       43125.00
1887     32       42837.83
1887     33       42919.00
1887     34       42681.17
1887     35       42434.83
1887     36       42190.50
1887     37       41979.33
1887     38       41702.00
1887     39       41459.83
1887     40       41234.50
1887     41       41036.33
1887     42       40846.33
1887     43       40570.00
1887     44       40378.50
1887     45       40202.00
1887     46       39933.33
1887     47       39740.83
1887     48       39490.83
1887     49       39212.50
1887     50       38911.17
1887     51       38642.67
1887     52       38348.33
1887     53       38075.83
1887     54       37767.83
1887     55       37474.17
1888     12       52437.84
1888     13       52173.00
1888     14       51820.33
1888     15       51254.33
1888     16       50551.00
1888     17       49617.50
1888     18       48700.33
1888     19       47810.33
1888     20       47246.33
1888     21       46600.83
1888     22       46126.50
1888     23       45584.50
1888     24       45141.17
1888     25       44618.67
1888     26       44295.33
1888     27       43966.17
1888     28       43770.83
1888     29       43541.00
1888     30       42953.50
1888     31       42674.67
1888     32       42740.67
1888     33       42537.83
1888     34       42278.67
1888     35       42040.50
1888     36       41838.00
1888     37       41547.17
1888     38       41334.17
1888     39       41095.17
1888     40       40925.67
1888     41       40748.50
1888     42       40493.50
1888     43       40327.00
1888     44       40186.83
1888     45       39886.33
1888     46       39721.67
1888     47       39500.50
1888     48       39273.83
1888     49       39002.50
1888     50       38767.17
1888     51       38542.83
1888     52       38176.17
1888     53       37911.83
1888     54       37632.50
1888     55       37368.00
1889     12       50904.50
1889     13       50631.50
1889     14       50257.83
1889     15       49764.50
1889     16       49048.83
1889     17       48233.33
1889     18       47386.33
1889     19       46782.50
1889     20       46134.50
1889     21       45660.17
1889     22       45097.83
1889     23       44632.50
1889     24       44180.67
1889     25       43848.50
1889     26       43562.00
1889     27       43340.50
1889     28       43097.33
1889     29       42512.00
1889     30       42196.00
1889     31       42189.33
1889     32       41952.00
1889     33       41726.50
1889     34       41476.50
1889     35       41271.00
1889     36       41018.00
1889     37       40815.50
1889     38       40572.83
1889     39       40397.50
1889     40       40215.50
1889     41       39987.33
1889     42       39797.67
1889     43       39624.67
1889     44       39447.83
1889     45       39290.83
1889     46       39056.33
1889     47       38834.17
1889     48       38618.83
1889     49       38380.33
1889     50       38165.00
1889     51       37998.17
1889     52       37763.50
1889     53       37470.17
1889     54       37205.00
1889     55       36948.50
1890     12       52075.67
1890     13       51810.50
1890     14       51488.33
1890     15       50947.67
1890     16       50231.50
1890     17       49406.17
1890     18       48801.83
1890     19       48063.00
1890     20       47389.50
1890     21       46744.00
1890     22       46224.00
1890     23       45691.17
1890     24       45311.17
1890     25       44942.33
1890     26       44669.67
1890     27       44388.67
1890     28       43772.67
1890     29       43430.83
1890     30       43500.67
1890     31       43253.50
1890     32       43024.00
1890     33       42731.83
1890     34       42528.00
1890     35       42207.17
1890     36       42002.83
1890     37       41808.00
1890     38       41615.83
1890     39       41437.50
1890     40       41191.17
1890     41       41014.67
1890     42       40885.00
1890     43       40617.67
1890     44       40489.67
1890     45       40269.50
1890     46       40056.17
1890     47       39851.17
1890     48       39611.67
1890     49       39391.33
1890     50       39191.83
1890     51       38962.50
1890     52       38694.67
1890     53       38466.33
1890     54       38244.00
1890     55       37995.67
1891     12       52717.00
1891     13       52457.00
1891     14       52144.00
1891     15       51728.00
1891     16       51055.00
1891     17       50489.00
1891     18       49716.00
1891     19       48922.00
1891     20       48241.00
1891     21       47641.00
1891     22       46989.00
1891     23       46594.00
1891     24       46271.00
1891     25       46000.00
1891     26       45754.00
1891     27       45021.00
1891     28       44742.00
1891     29       44805.00
1891     30       44556.00
1891     31       44290.00
1891     32       43972.00
1891     33       43721.00
1891     34       43425.00
1891     35       43192.00
1891     36       42995.00
1891     37       42804.00
1891     38       42615.00
1891     39       42354.00
1891     40       42233.00
1891     41       42133.00
1891     42       41885.00
1891     43       41758.00
1891     44       41550.00
1891     45       41354.00
1891     46       41145.00
1891     47       40942.00
1891     48       40767.00
1891     49       40498.00
1891     50       40287.00
1891     51       40027.00
1891     52       39807.00
1891     53       39554.00
1891     54       39340.00
1891     55       39093.00
1892     12       51253.00
1892     13       51000.00
1892     14       50743.00
1892     15       50286.00
1892     16       49823.00
1892     17       49174.00
1892     18       48424.00
1892     19       47672.00
1892     20       47028.00
1892     21       46396.00
1892     22       45970.00
1892     23       45609.00
1892     24       45356.00
1892     25       45128.00
1892     26       44391.00
1892     27       44133.00
1892     28       44279.00
1892     29       44004.00
1892     30       43777.00
1892     31       43449.00
1892     32       43227.00
1892     33       42854.00
1892     34       42607.00
1892     35       42365.00
1892     36       42154.00
1892     37       41983.00
1892     38       41735.00
1892     39       41591.00
1892     40       41511.00
1892     41       41345.00
1892     42       41190.00
1892     43       41017.00
1892     44       40833.00
1892     45       40674.00
1892     46       40490.00
1892     47       40316.00
1892     48       40077.00
1892     49       39871.00
1892     50       39672.00
1892     51       39480.00
1892     52       39299.00
1892     53       39049.00
1892     54       38890.00
1892     55       38565.00
1893     12       52349.00
1893     13       52108.00
1893     14       51865.00
1893     15       51535.00
1893     16       50996.00
1893     17       50332.00
1893     18       49627.00
1893     19       48958.00
1893     20       48234.00
1893     21       47775.00
1893     22       47448.00
1893     23       47171.00
1893     24       46845.00
1893     25       46147.00
1893     26       45844.00
1893     27       45709.00
1893     28       45464.00
1893     29       45196.00
1893     30       44826.00
1893     31       44624.00
1893     32       44269.00
1893     33       44001.00
1893     34       43756.00
1893     35       43577.00
1893     36       43416.00
1893     37       43199.00
1893     38       43073.00
1893     39       42955.00
1893     40       42829.00
1893     41       42710.00
1893     42       42522.00
1893     43       42306.00
1893     44       42126.00
1893     45       41956.00
1893     46       41787.00
1893     47       41608.00
1893     48       41421.00
1893     49       41227.00
1893     50       41042.00
1893     51       40854.00
1893     52       40657.00
1893     53       40483.00
1893     54       40264.00
1893     55       39985.00
1894     12       52574.00
1894     13       52383.00
1894     14       52194.00
1894     15       51849.00
1894     16       51342.00
1894     17       50699.00
1894     18       49982.00
1894     19       49225.00
1894     20       48712.00
1894     21       48309.00
1894     22       47938.00
1894     23       47649.00
1894     24       46963.00
1894     25       46707.00
1894     26       46606.00
1894     27       46359.00
1894     28       46089.00
1894     29       45754.00
1894     30       45496.00
1894     31       45129.00
1894     32       44865.00
1894     33       44620.00
1894     34       44417.00
1894     35       44202.00
1894     36       43943.00
1894     37       43814.00
1894     38       43716.00
1894     39       43471.00
1894     40       43368.00
1894     41       43269.00
1894     42       43092.00
1894     43       42901.00
1894     44       42713.00
1894     45       42551.00
1894     46       42356.00
1894     47       42187.00
1894     48       41962.00
1894     49       41791.00
1894     50       41643.00
1894     51       41414.00
1894     52       41308.00
1894     53       40987.00
1894     54       40746.00
1894     55       40492.00
1895     12       53618.00
1895     13       53432.00
1895     14       53217.00
1895     15       52992.00
1895     16       52470.00
1895     17       51863.00
1895     18       51136.00
1895     19       50602.00
1895     20       50165.00
1895     21       49723.00
1895     22       49427.00
1895     23       48666.00
1895     24       48316.00
1895     25       48175.00
1895     26       47899.00
1895     27       47625.00
1895     28       47183.00
1895     29       46943.00
1895     30       46583.00
1895     31       46303.00
1895     32       46066.00
1895     33       45868.00
1895     34       45657.00
1895     35       45434.00
1895     36       45291.00
1895     37       45195.00
1895     38       45033.00
1895     39       44949.00
1895     40       44804.00
1895     41       44651.00
1895     42       44465.00
1895     43       44297.00
1895     44       44134.00
1895     45       43953.00
1895     46       43792.00
1895     47       43589.00
1895     48       43430.00
1895     49       43266.00
1895     50       43111.00
1895     51       42941.00
1895     52       42706.00
1895     53       42502.00
1895     54       42238.00
1895     55       41955.00
1896     12       53424.00
1896     13       53247.00
1896     14       53128.00
1896     15       52811.00
1896     16       52291.00
1896     17       51596.00
1896     18       51070.00
1896     19       50661.00
1896     20       50244.00
1896     21       49847.00
1896     22       49191.00
1896     23       48865.00
1896     24       48563.00
1896     25       48246.00
1896     26       47924.00
1896     27       47511.00
1896     28       47240.00
1896     29       46875.00
1896     30       46591.00
1896     31       46346.00
1896     32       46100.00
1896     33       45888.00
1896     34       45656.00
1896     35       45513.00
1896     36       45405.00
1896     37       45337.00
1896     38       45216.00
1896     39       45073.00
1896     40       44867.00
1896     41       44718.00
1896     42       44577.00
1896     43       44435.00
1896     44       44165.00
1896     45       44007.00
1896     46       43829.00
1896     47       43662.00
1896     48       43505.00
1896     49       43409.00
1896     50       43261.00
1896     51       43077.00
1896     52       42895.00
1896     53       42639.00
1896     54       42446.00
1896     55       42196.00
1897     12       53179.00
1897     13       53087.00
1897     14       52864.00
1897     15       52539.00
1897     16       52087.00
1897     17       51588.00
1897     18       51261.00
1897     19       50812.00
1897     20       50420.00
1897     21       49790.00
1897     22       49437.00
1897     23       48976.00
1897     24       48675.00
1897     25       48400.00
1897     26       47940.00
1897     27       47621.00
1897     28       47220.00
1897     29       46918.00
1897     30       46631.00
1897     31       46399.00
1897     32       46213.00
1897     33       45979.00
1897     34       45849.00
1897     35       45761.00
1897     36       45734.00
1897     37       45638.00
1897     38       45489.00
1897     39       45322.00
1897     40       45170.00
1897     41       45040.00
1897     42       44906.00
1897     43       44858.00
1897     44       44723.00
1897     45       44552.00
1897     46       44396.00
1897     47       44256.00
1897     48       44022.00
1897     49       44008.00
1897     50       43762.00
1897     51       43574.00
1897     52       43324.00
1897     53       43108.00
1897     54       42852.00
1897     55       42541.00
1898     12       54386.00
1898     13       54170.00
1898     14       53966.00
1898     15       53675.00
1898     16       53289.00
1898     17       52895.00
1898     18       52411.00
1898     19       52028.00
1898     20       51383.00
1898     21       51030.00
1898     22       50630.00
1898     23       50321.00
1898     24       49950.00
1898     25       49475.00
1898     26       49163.00
1898     27       48731.00
1898     28       48375.00
1898     29       48058.00
1898     30       47785.00
1898     31       47543.00
1898     32       47255.00
1898     33       47143.00
1898     34       47035.00
1898     35       46972.00
1898     36       46875.00
1898     37       46790.00
1898     38       46655.00
1898     39       46496.00
1898     40       46353.00
1898     41       46252.00
1898     42       46161.00
1898     43       46047.00
1898     44       45891.00
1898     45       45752.00
1898     46       45607.00
1898     47       45427.00
1898     48       45392.00
1898     49       45198.00
1898     50       45049.00
1898     51       44826.00
1898     52       44623.00
1898     53       44346.00
1898     54       44070.00
1898     55       43764.00
1899     12       53339.00
1899     13       53153.00
1899     14       52969.00
1899     15       52723.00
1899     16       52396.00
1899     17       51970.00
1899     18       51568.00
1899     19       50934.00
1899     20       50518.00
1899     21       50152.00
1899     22       49792.00
1899     23       49421.00
1899     24       48924.00
1899     25       48609.00
1899     26       48201.00
1899     27       47835.00
1899     28       47543.00
1899     29       47275.00
1899     30       47075.00
1899     31       46860.00
1899     32       46754.00
1899     33       46685.00
1899     34       46628.00
1899     35       46521.00
1899     36       46375.00
1899     37       46245.00
1899     38       46100.00
1899     39       45981.00
1899     40       45873.00
1899     41       45809.00
1899     42       45678.00
1899     43       45536.00
1899     44       45397.00
1899     45       45301.00
1899     46       45191.00
1899     47       45156.00
1899     48       44975.00
1899     49       44852.00
1899     50       44670.00
1899     51       44486.00
1899     52       44269.00
1899     53       44052.00
1899     54       43814.00
1899     55       43563.00
1900     12       56057.00
1900     13       55841.00
1900     14       55647.00
1900     15       55424.00
1900     16       55134.00
1900     17       54814.00
1900     18       54171.00
1900     19       53767.00
1900     20       53231.00
1900     21       52860.00
1900     22       52470.00
1900     23       51883.00
1900     24       51597.00
1900     25       51118.00
1900     26       50764.00
1900     27       50426.00
1900     28       50139.00
1900     29       49885.00
1900     30       49641.00
1900     31       49551.00
1900     32       49482.00
1900     33       49372.00
1900     34       49279.00
1900     35       49183.00
1900     36       49056.00
1900     37       48893.00
1900     38       48771.00
1900     39       48647.00
1900     40       48524.00
1900     41       48421.00
1900     42       48264.00
1900     43       48174.00
1900     44       48067.00
1900     45       48033.00
1900     46       47955.00
1900     47       47879.00
1900     48       47737.00
1900     49       47556.00
1900     50       47390.00
1900     51       47161.00
1900     52       46919.00
1900     53       46645.00
1900     54       46373.00
1900     55       46098.00
1901     12       56146.00
1901     13       55973.00
1901     14       55761.00
1901     15       55521.00
1901     16       55243.00
1901     17       54673.00
1901     18       54313.00
1901     19       53754.00
1901     20       53378.00
1901     21       52995.00
1901     22       52480.00
1901     23       52116.00
1901     24       51616.00
1901     25       51222.00
1901     26       50906.00
1901     27       50639.00
1901     28       50349.00
1901     29       50092.00
1901     30       49974.00
1901     31       49933.00
1901     32       49926.00
1901     33       49806.00
1901     34       49752.00
1901     35       49603.00
1901     36       49460.00
1901     37       49336.00
1901     38       49280.00
1901     39       49129.00
1901     40       49028.00
1901     41       48873.00
1901     42       48726.00
1901     43       48607.00
1901     44       48618.00
1901     45       48542.00
1901     46       48462.00
1901     47       48370.00
1901     48       48205.00
1901     49       48038.00
1901     50       47875.00
1901     51       47636.00
1901     52       47387.00
1901     53       47143.00
1901     54       46916.00
1901     55       46637.00
1902     12       56839.00
1902     13       56660.00
1902     14       56504.00
1902     15       56275.00
1902     16       55792.00
1902     17       55437.00
1902     18       54843.00
1902     19       54417.00
1902     20       53973.00
1902     21       53427.00
1902     22       53131.00
1902     23       52636.00
1902     24       52211.00
1902     25       51830.00
1902     26       51464.00
1902     27       51171.00
1902     28       50930.00
1902     29       50803.00
1902     30       50756.00
1902     31       50695.00
1902     32       50633.00
1902     33       50540.00
1902     34       50382.00
1902     35       50263.00
1902     36       50146.00
1902     37       50052.00
1902     38       49871.00
1902     39       49772.00
1902     40       49651.00
1902     41       49559.00
1902     42       49481.00
1902     43       49499.00
1902     44       49438.00
1902     45       49418.00
1902     46       49350.00
1902     47       49209.00
1902     48       49063.00
1902     49       48878.00
1902     50       48689.00
1902     51       48431.00
1902     52       48217.00
1902     53       47968.00
1902     54       47748.00
1902     55       47495.00
1903     12       55612.00
1903     13       55498.00
1903     14       55308.00
1903     15       54947.00
1903     16       54662.00
1903     17       54217.00
1903     18       53837.00
1903     19       53457.00
1903     20       52892.00
1903     21       52597.00
1903     22       52107.00
1903     23       51729.00
1903     24       51421.00
1903     25       51066.00
1903     26       50776.00
1903     27       50498.00
1903     28       50413.00
1903     29       50394.00
1903     30       50311.00
1903     31       50230.00
1903     32       50182.00
1903     33       50047.00
1903     34       49900.00
1903     35       49808.00
1903     36       49733.00
1903     37       49526.00
1903     38       49398.00
1903     39       49263.00
1903     40       49147.00
1903     41       49057.00
1903     42       49044.00
1903     43       49028.00
1903     44       49013.00
1903     45       48963.00
1903     46       48812.00
1903     47       48689.00
1903     48       48522.00
1903     49       48349.00
1903     50       48163.00
1903     51       47982.00
1903     52       47786.00
1903     53       47554.00
1903     54       47333.00
1903     55       47121.00
1904     12       56008.00
1904     13       55875.00
1904     14       55566.00
1904     15       55366.00
1904     16       55035.00
1904     17       54704.00
1904     18       54347.00
1904     19       53851.00
1904     20       53554.00
1904     21       53053.00
1904     22       52646.00
1904     23       52268.00
1904     24       51875.00
1904     25       51595.00
1904     26       51343.00
1904     27       51239.00
1904     28       51190.00
1904     29       51103.00
1904     30       51054.00
1904     31       50936.00
1904     32       50793.00
1904     33       50676.00
1904     34       50583.00
1904     35       50504.00
1904     36       50412.00
1904     37       50344.00
1904     38       50214.00
1904     39       50131.00
1904     40       50058.00
1904     41       50077.00
1904     42       50101.00
1904     43       50046.00
1904     44       50030.00
1904     45       49899.00
1904     46       49799.00
1904     47       49633.00
1904     48       49473.00
1904     49       49288.00
1904     50       49105.00
1904     51       48923.00
1904     52       48750.00
1904     53       48540.00
1904     54       48339.00
1904     55       48090.00
1905     12       57076.00
1905     13       56775.00
1905     14       56598.00
1905     15       56333.00
1905     16       56044.00
1905     17       55730.00
1905     18       55217.00
1905     19       54956.00
1905     20       54478.00
1905     21       54074.00
1905     22       53678.00
1905     23       53253.00
1905     24       52926.00
1905     25       52665.00
1905     26       52568.00
1905     27       52491.00
1905     28       52373.00
1905     29       52249.00
1905     30       52302.00
1905     31       52167.00
1905     32       52054.00
1905     33       51968.00
1905     34       51889.00
1905     35       51677.00
1905     36       51584.00
1905     37       51472.00
1905     38       51395.00
1905     39       51329.00
1905     40       51329.00
1905     41       51358.00
1905     42       51284.00
1905     43       51247.00
1905     44       51146.00
1905     45       51077.00
1905     46       50959.00
1905     47       50822.00
1905     48       50660.00
1905     49       50493.00
1905     50       50282.00
1905     51       50085.00
1905     52       49910.00
1905     53       49662.00
1905     54       49429.00
1905     55       49067.00
1906     12       57214.00
1906     13       57061.00
1906     14       56896.00
1906     15       56672.00
1906     16       56431.00
1906     17       56016.00
1906     18       55737.00
1906     19       55298.00
1906     20       54862.00
1906     21       54480.00
1906     22       54044.00
1906     23       53706.00
1906     24       53459.00
1906     25       53304.00
1906     26       53252.00
1906     27       53142.00
1906     28       53017.00
1906     29       52921.00
1906     30       52761.00
1906     31       52668.00
1906     32       52564.00
1906     33       52487.00
